12341,73,72,109,25,2.69,-2.38,0.19,1.40,1.74,-1.60,0,3,0,0,253.47,261.73,274.74,260.47,253.83,253.86,246.46,241.73,253.80,251.58,251.90,263.27,257.34,251.83,252.47,265.57
12396,77,76,96,25,3.25,-2.38,1.50,-0.35,-1.52,-2.44,0,3,0,0,254.38,261.75,274.76,259.86,253.47,253.21,246.41,240.89,253.06,250.38,250.67,262.86,257.40,251.66,251.38,264.19
12451,81,80,94,25,3.25,-2.31,1.06,-0.76,-0.48,0.53,0,3,0,0,255.77,262.73,275.83,259.01,252.76,253.28,246.66,240.81,253.43,249.78,250.42,261.92,256.79,251.31,251.34,263.12
12510,86,84,103,25,3.50,-2.50,0.69,-4.77,-0.95,-5.53,0,3,0,0,257.41,263.99,276.51,258.06,252.97,253.35,246.22,240.64,252.92,248.94,249.61,261.26,256.05,251.09,250.17,262.06
12564,90,88,100,25,3.63,-2.31,0.38,0.42,1.27,1.80,0,3,0,0,258.80,264.95,275.70,257.39,252.40,251.51,245.05,239.53,253.21,246.47,248.60,260.19,255.57,250.32,249.30,259.30
12626,94,93,95,25,4.00,-1.88,0.38,-1.97,-0.06,-1.39,0,3,0,0,258.82,265.14,274.49,256.49,251.51,251.27,243.52,238.43,250.81,246.05,248.45,259.03,255.89,247.24,246.22,258.13
12682,98,96,94,25,4.31,-1.19,0.63,-2.32,-1.53,0.66,0,3,0,0,258.55,263.89,272.64,255.50,250.51,250.67,243.09,236.87,250.45,245.38,247.55,257.98,255.71,246.93,245.72,254.69
12735,101,99,97,25,4.69,-0.75,-0.38,-0.92,0.18,-2.32,0,3,0,0,256.78,261.71,270.48,254.88,249.60,250.42,240.61,235.93,250.88,245.34,246.93,258.84,256.12,248.08,245.75,254.53
12789,103,101,94,25,5.13,-0.69,-1.00,-0.53,-0.79,-0.27,0,3,0,0,256.42,258.50,269.77,253.46,249.07,250.38,240.36,234.51,251.18,245.50,247.12,259.04,257.06,248.65,245.68,253.71
12848,106,104,92,25,5.88,-0.56,-1.44,-1.26,0.44,2.76,0,3,0,0,253.62,257.03,268.65,251.99,249.73,250.34,239.47,234.46,251.54,246.02,248.92,259.42,258.48,249.63,245.23,253.93
12903,108,106,91,25,6.63,-0.44,-1.75,-0.57,0.20,2.40,0,3,0,0,252.04,254.45,266.30,250.47,248.90,249.55,239.71,234.99,251.97,246.69,248.55,260.05,259.29,248.71,245.40,254.32
12957,110,107,88,25,7.50,-0.31,-1.63,-0.59,-0.78,-0.02,0,3,0,0,249.28,252.13,264.47,249.18,249.19,247.31,240.79,234.04,251.68,247.00,249.35,260.90,259.84,249.50,245.46,254.67
13015,111,109,87,25,8.19,-0.19,-2.00,-1.30,-0.09,1.10,0,3,0,0,247.54,250.02,262.90,248.22,248.22,247.18,240.33,234.32,252.29,249.00,249.22,261.96,259.00,249.65,245.51,255.56
13070,112,109,87,25,9.06,-0.06,-1.75,-1.60,-0.16,0.79,0,3,0,0,245.77,248.78,263.10,247.53,247.53,247.26,240.49,235.05,252.35,249.57,249.87,262.72,257.00,249.58,245.56,256.27
13124,113,111,86,25,9.81,-0.13,-1.69,-1.80,-0.12,-0.51,0,3,0,0,244.56,248.04,262.52,247.29,247.01,247.71,242.16,234.85,252.70,249.80,250.93,263.70,257.09,248.96,245.98,256.24
13180,113,111,85,25,10.75,-0.13,-1.44,-1.15,0.06,0.39,0,3,0,0,243.65,247.08,262.28,247.17,246.15,248.31,242.62,235.44,252.63,249.35,251.79,263.35,256.61,248.30,246.46,255.93
13234,114,111,85,25,11.19,-0.13,-1.38,-0.92,-0.20,0.41,0,3,0,0,243.11,246.88,261.97,246.77,245.66,248.95,243.32,236.73,252.95,249.60,252.76,263.51,256.36,248.93,246.70,256.22
13288,114,111,82,25,11.63,-0.06,-1.38,0.27,0.21,0.15,0,3,0,0,242.53,246.52,261.49,246.60,245.22,249.33,243.96,237.14,252.86,249.83,253.07,263.36,256.23,248.56,247.39,256.11
13345,114,111,82,25,11.69,-0.06,-1.31,-0.26,-0.01,0.29,0,3,0,0,241.91,246.47,261.54,247.02,245.20,247.87,243.96,237.60,253.26,250.03,253.07,263.23,256.59,248.32,246.98,257.14
13404,114,112,82,25,11.44,-0.13,-1.13,0.68,1.41,1.76,0,3,0,0,242.49,246.42,261.11,246.73,244.80,247.89,243.87,238.40,253.42,250.51,253.34,263.40,255.77,247.90,247.26,257.23
13457,114,112,83,25,9.00,-0.06,-1.13,-0.92,-0.11,0.56,0,3,0,0,241.77,246.10,260.62,247.04,243.96,248.18,243.98,238.65,253.38,250.17,253.98,263.84,255.32,248.01,246.29,257.20
13515,113,113,84,25,6.25,0.00,-1.25,-0.59,0.21,2.03,0,3,0,0,241.03,245.71,260.28,247.13,243.30,248.83,244.26,238.87,253.54,250.82,254.55,264.04,256.43,248.20,246.45,257.57
13570,113,113,84,25,2.56,-0.13,-1.31,-0.69,-0.77,-0.09,0,3,0,0,240.84,245.45,259.30,246.74,243.46,249.61,244.62,238.79,254.06,250.84,254.50,264.61,257.72,249.04,246.88,257.89
13626,113,114,86,25,1.75,0.00,-1.31,-0.05,0.00,-0.44,0,3,0,0,240.76,245.41,258.79,246.38,242.56,249.17,245.23,239.28,254.81,251.24,254.17,264.55,258.41,249.98,246.70,258.66
13682,113,114,85,25,2.06,-0.06,-1.31,-0.13,0.14,0.12,0,3,0,0,240.59,244.61,258.72,245.78,243.65,249.06,245.30,239.83,255.12,252.55,254.34,265.07,259.33,251.13,246.83,258.70
13736,113,114,85,25,2.00,-0.06,-1.31,-0.28,-0.26,0.50,0,3,0,0,240.15,244.17,257.60,245.51,243.97,248.39,245.46,239.84,255.87,253.35,253.64,266.11,261.01,251.69,245.61,258.73
